URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/observation-referencerange-normalvalue,5.0.0,draft,"2.16.840.1.113883.4.642.3.3264",ObservationReferenceRangeNormalValueCodes,Observation Reference Range Normal Value Codes,"Codes that describe the normal value in the reference range, such as “Negative” or “Absent”","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-status,5.0.0,active,"2.16.840.1.113883.4.642.3.400,2.16.840.1.113883.4.642.3.387,2.16.840.1.113883.4.642.2.219",ObservationStatus,Observation Status,"Codes providing the status of an observation.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/observation-triggeredbytype,5.0.0,active,"2.16.840.1.113883.4.642.3.3265",TriggeredBytype,triggered Bytype,"Codes providing the type of triggeredBy observation.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/quantity-comparator,5.0.0,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/blood-pressure-panel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,5.0.0,draft,"2.16.840.1.113883.4.642.3.407,2.16.840.1.113883.4.642.3.396",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,5.0.0,draft,"2.16.840.1.113883.4.642.3.397,2.16.840.1.113883.4.642.2.217,2.16.840.1.113883.4.642.3.384",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","THO"
http://hl7.org/fhir/ValueSet/ucum-bodylength,5.0.0,draft,"2.16.840.1.113883.4.642.3.873,2.16.840.1.113883.4.642.3.958",BodyLengthUnits,Body Length Units,"UCUM units for recording body length measures such as height and head circumference","StructureDefinition/body-height,StructureDefinition/head-circumference,StructureDefinition/waist-circumference","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodyweight,5.0.0,draft,"2.16.840.1.113883.4.642.3.871,2.16.840.1.113883.4.642.3.956",BodyWeightUnits,Body Weight Units,"UCUM units for recording Body Weight","StructureDefinition/body-weight","UCUM"
http://hl7.org/fhir/ValueSet/udi-entry-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.201,2.16.840.1.113883.4.642.3.211",UDIEntryType,UDI Entry Type,"Codes to identify how UDI data was entered.","StructureDefinition/device-blood-pressure,StructureDefinition/device-body-height,StructureDefinition/device-heart-rate,StructureDefinition/device-body-weight","hl7.fhir.r5.core"
https://hl7.lt/fhir/tx/ValueSet/bp-unit,6.0.0,active,,BloodPressureUnit,Blood Pressure Units,"UCUM units for recording blood pressure.","StructureDefinition/blood-pressure-panel","UCUM"
